G.U.N.T. Geraetebau GmbH
ET850

1/24/2018

Time	T1 (°C)	T2 (°C)	T3 (°C)	T4 (°C)	T5 (°C)	T6 (°C)	F1 (l/h)	F2 (l/h)	F3 (l/min)	p1 (bar)	p2 (bar)	P (W)
1/24/2018 3:36:36 PM.88	60	14	27	39	140	136	8.17	240	5.0	3.02	0.550	0
1/24/2018 3:36:36 PM.39	61	14	27	39	140	136	8.20	243	5.1	3.00	0.552	0
1/24/2018 3:36:35 PM.89	60	13	27	39	140	136	8.12	245	5.1	3.00	0.548	0
1/24/2018 3:36:35 PM.38	60	13	27	39	140	136	8.06	243	5.0	3.02	0.551	0
1/24/2018 3:36:34 PM.88	60	14	27	39	140	136	8.19	242	5.0	3.02	0.552	0
1/24/2018 3:36:34 PM.38	60	14	27	39	140	136	8.12	244	5.0	3.01	0.551	0
1/24/2018 3:36:33 PM.88	61	14	27	39	140	136	8.22	247	5.0	2.99	0.552	0
1/24/2018 3:36:33 PM.38	60	14	27	39	140	136	8.19	245	5.0	2.99	0.550	1
1/24/2018 3:36:32 PM.89	61	13	27	39	140	135	8.13	243	5.1	2.99	0.550	0
1/24/2018 3:36:32 PM.39	61	14	26	39	139	136	8.17	240	5.0	3.00	0.550	0
1/24/2018 3:36:31 PM.88	60	14	27	39	140	136	8.14	243	5.1	2.99	0.552	0
1/24/2018 3:36:31 PM.39	60	13	27	39	140	136	8.16	240	5.0	3.00	0.552	0
1/24/2018 3:36:30 PM.88	60	13	27	39	140	136	8.20	236	5.1	3.00	0.550	0
1/24/2018 3:36:30 PM.38	60	14	27	39	140	136	8.19	237	5.0	3.00	0.549	0
1/24/2018 3:36:29 PM.88	60	14	27	39	140	136	8.19	239	5.1	2.99	0.550	0
1/24/2018 3:36:29 PM.38	60	13	26	39	140	136	8.17	245	5.0	2.99	0.548	0
1/24/2018 3:36:28 PM.89	60	14	27	39	140	136	8.23	249	5.0	3.00	0.548	0
1/24/2018 3:36:28 PM.39	61	14	27	39	140	136	8.23	247	5.0	2.99	0.549	0
1/24/2018 3:36:27 PM.88	61	13	27	39	140	136	8.19	247	5.1	3.00	0.548	0
1/24/2018 3:36:27 PM.39	61	13	27	39	140	135	8.23	248	5.0	3.00	0.549	0
1/24/2018 3:36:26 PM.88	61	14	27	39	140	136	8.22	250	5.1	2.99	0.549	0
1/24/2018 3:36:26 PM.38	61	14	27	39	140	136	8.14	245	5.0	2.99	0.552	0
1/24/2018 3:36:25 PM.88	61	14	27	39	140	136	8.13	242	5.0	3.00	0.552	0
1/24/2018 3:36:25 PM.38	61	14	27	38	140	136	8.20	245	5.0	3.00	0.549	0
1/24/2018 3:36:24 PM.88	61	14	27	39	140	136	8.26	242	5.1	3.01	0.550	0
1/24/2018 3:36:24 PM.38	61	14	27	39	140	136	8.22	243	5.0	3.00	0.550	0
1/24/2018 3:36:23 PM.89	61	14	27	39	140	135	8.13	243	5.1	3.01	0.550	0
1/24/2018 3:36:23 PM.38	61	14	27	39	140	136	8.14	245	5.0	3.02	0.552	0
1/24/2018 3:36:22 PM.88	61	14	27	39	140	136	8.22	242	5.0	3.01	0.552	0
1/24/2018 3:36:22 PM.38	61	13	27	39	140	136	8.14	243	5.0	3.01	0.552	0
1/24/2018 3:36:21 PM.88	61	14	27	38	140	135	8.17	245	5.0	3.00	0.552	0
1/24/2018 3:36:21 PM.38	61	14	27	39	140	136	8.22	243	5.0	3.00	0.551	1
1/24/2018 3:36:20 PM.88	61	14	27	39	141	136	8.20	241	5.0	3.00	0.550	0
1/24/2018 3:36:20 PM.39	60	13	27	39	140	135	8.26	240	5.0	3.00	0.550	0
1/24/2018 3:36:19 PM.88	61	14	27	39	140	136	8.23	243	5.0	3.00	0.550	0
1/24/2018 3:36:19 PM.38	60	14	27	39	141	136	8.12	247	5.1	2.99	0.552	0
1/24/2018 3:36:18 PM.88	61	14	27	39	140	136	8.14	246	5.0	3.00	0.552	0
1/24/2018 3:36:18 PM.39	61	13	27	39	140	136	8.26	243	5.0	3.01	0.552	0
1/24/2018 3:36:17 PM.89	61	13	27	39	140	136	8.26	245	5.1	3.02	0.550	0
1/24/2018 3:36:17 PM.38	61	13	27	39	140	136	8.22	245	5.0	3.01	0.552	0
1/24/2018 3:36:16 PM.88	61	14	27	39	140	136	8.13	242	5.0	3.01	0.552	0
1/24/2018 3:36:16 PM.38	61	14	26	39	140	136	8.17	243	5.0	3.02	0.552	0
1/24/2018 3:36:15 PM.88	61	14	27	39	140	136	8.28	244	5.1	3.02	0.552	0
1/24/2018 3:36:15 PM.38	61	14	27	39	141	136	8.16	243	5.0	3.02	0.552	0
1/24/2018 3:36:14 PM.88	60	13	27	39	140	136	8.31	246	5.1	3.03	0.552	0
1/24/2018 3:36:14 PM.38	60	14	27	39	140	136	8.16	245	5.0	3.02	0.551	0
1/24/2018 3:36:13 PM.89	61	14	27	39	140	136	8.26	243	5.0	3.02	0.554	0
1/24/2018 3:36:13 PM.38	61	14	26	39	140	136	8.23	246	5.0	3.02	0.555	0
1/24/2018 3:36:12 PM.88	60	14	26	39	141	136	8.20	246	5.0	3.02	0.552	0
1/24/2018 3:36:12 PM.38	61	14	27	38	141	136	8.13	241	5.0	3.03	0.552	0
1/24/2018 3:36:11 PM.89	61	14	26	39	141	136	8.19	242	5.0	3.02	0.552	0
1/24/2018 3:36:11 PM.38	60	14	27	39	140	136	8.12	240	5.0	3.03	0.552	0
1/24/2018 3:36:10 PM.89	60	13	27	39	141	136	8.25	242	5.0	3.03	0.550	0
1/24/2018 3:36:10 PM.38	61	14	26	39	141	136	8.16	240	5.1	3.03	0.552	0
1/24/2018 3:36:09 PM.88	60	14	27	38	141	136	8.26	242	5.0	3.02	0.552	0
1/24/2018 3:36:09 PM.38	60	14	27	39	141	136	8.23	239	5.1	3.04	0.552	0
1/24/2018 3:36:08 PM.88	60	14	27	39	141	136	8.19	242	5.0	3.04	0.552	0
1/24/2018 3:36:08 PM.39	60	14	27	39	141	136	8.17	241	5.0	3.03	0.550	0
1/24/2018 3:36:07 PM.88	60	14	27	38	141	136	8.14	244	5.0	3.03	0.552	0
1/24/2018 3:36:07 PM.39	60	14	27	38	141	136	8.31	241	5.0	3.03	0.551	0
1/24/2018 3:36:06 PM.88	60	14	27	39	141	136	8.13	242	5.1	3.02	0.551	0
1/24/2018 3:36:06 PM.38	60	13	27	39	141	136	8.16	247	5.1	3.02	0.550	0
1/24/2018 3:36:05 PM.88	60	14	27	39	141	136	8.28	248	5.1	3.02	0.552	0
1/24/2018 3:36:05 PM.38	60	14	27	39	141	136	8.16	250	5.0	3.02	0.549	0
1/24/2018 3:36:04 PM.89	60	14	27	39	141	136	8.20	252	5.0	3.02	0.550	0
1/24/2018 3:36:04 PM.39	60	13	27	39	141	136	8.12	243	5.0	3.02	0.550	0
1/24/2018 3:36:03 PM.88	60	14	27	39	141	136	8.22	242	5.1	3.01	0.552	0
1/24/2018 3:36:03 PM.39	60	14	27	39	141	136	8.07	243	5.1	3.01	0.552	0
1/24/2018 3:36:02 PM.88	60	13	27	39	141	136	8.23	240	5.1	3.01	0.554	1
1/24/2018 3:36:02 PM.38	60	14	27	39	141	136	8.28	231	5.0	3.01	0.554	0
1/24/2018 3:36:01 PM.89	60	14	27	39	140	136	8.16	236	5.1	3.02	0.555	0
1/24/2018 3:36:01 PM.39	60	13	27	39	141	136	8.13	239	5.0	3.02	0.552	0
1/24/2018 3:36:00 PM.88	60	14	27	39	141	136	8.20	244	5.0	3.02	0.552	0
1/24/2018 3:36:00 PM.38	60	14	27	39	141	136	8.22	245	5.1	3.02	0.555	0
1/24/2018 3:35:59 PM.89	60	14	27	39	141	136	8.13	249	5.1	3.02	0.552	0
1/24/2018 3:35:59 PM.38	60	14	27	39	141	136	8.20	244	5.0	3.02	0.556	0
1/24/2018 3:35:58 PM.88	60	13	27	39	141	136	8.20	240	5.0	3.02	0.555	0
1/24/2018 3:35:58 PM.38	60	14	27	39	141	136	8.13	243	5.0	3.02	0.555	0
1/24/2018 3:35:57 PM.88	60	13	27	39	141	136	8.25	241	5.0	3.02	0.558	0
1/24/2018 3:35:57 PM.38	60	14	27	39	141	136	8.17	240	5.0	3.02	0.555	0
1/24/2018 3:35:56 PM.88	60	14	27	39	141	136	8.17	242	5.1	3.02	0.556	0
1/24/2018 3:35:56 PM.38	60	14	27	39	141	136	8.22	238	5.1	3.02	0.556	0
1/24/2018 3:35:55 PM.88	61	14	27	39	141	136	8.14	242	5.0	3.02	0.557	0
1/24/2018 3:35:55 PM.38	61	13	28	38	141	136	8.17	243	5.0	3.03	0.556	0
1/24/2018 3:35:54 PM.89	60	14	28	38	141	136	8.12	242	5.0	3.02	0.558	0
1/24/2018 3:35:54 PM.39	61	14	28	39	141	136	8.16	242	5.0	3.02	0.558	0
1/24/2018 3:35:53 PM.89	61	13	27	39	141	136	8.16	243	5.1	3.02	0.558	0
1/24/2018 3:35:53 PM.38	61	14	27	39	141	136	8.17	244	5.1	3.02	0.557	0
1/24/2018 3:35:52 PM.89	60	13	27	39	141	136	8.12	242	5.0	3.02	0.558	0
1/24/2018 3:35:52 PM.38	61	14	28	38	141	136	8.19	240	5.0	3.02	0.558	0
1/24/2018 3:35:51 PM.88	60	14	27	39	141	136	8.20	241	5.1	3.02	0.562	0
1/24/2018 3:35:51 PM.39	60	14	27	39	141	136	8.25	241	5.1	3.03	0.564	0
1/24/2018 3:35:50 PM.88	60	14	27	39	141	137	8.14	243	5.0	3.02	0.565	0
1/24/2018 3:35:50 PM.39	59	13	27	39	141	136	8.28	244	5.0	3.02	0.567	0
1/24/2018 3:35:49 PM.89	59	14	27	39	141	136	8.22	242	5.1	3.03	0.571	0
1/24/2018 3:35:49 PM.39	58	14	27	38	141	136	8.22	242	5.0	3.06	0.564	0
1/24/2018 3:35:48 PM.88	59	13	27	38	141	136	8.22	244	5.0	3.06	0.539	0
1/24/2018 3:35:48 PM.39	59	14	26	39	141	137	8.13	241	5.1	3.07	0.534	0
1/24/2018 3:35:47 PM.89	59	14	26	39	141	137	8.16	240	5.0	3.06	0.533	0
1/24/2018 3:35:47 PM.39	59	14	26	39	141	137	8.19	242	5.0	3.06	0.534	0
1/24/2018 3:35:46 PM.88	58	14	27	39	141	136	8.16	241	5.0	3.07	0.537	0
1/24/2018 3:35:46 PM.39	58	13	26	38	140	136	8.26	243	5.1	3.08	0.535	0
1/24/2018 3:35:45 PM.88	59	14	26	39	140	136	8.10	243	5.1	3.07	0.539	0
1/24/2018 3:35:45 PM.38	58	14	26	39	140	137	8.22	243	5.1	3.07	0.540	0
1/24/2018 3:35:44 PM.89	58	14	27	39	140	136	8.12	244	5.0	3.07	0.539	0
1/24/2018 3:35:44 PM.39	59	14	27	39	140	137	8.16	243	5.0	3.07	0.539	0
1/24/2018 3:35:43 PM.88	58	14	26	39	140	136	8.20	244	5.0	3.08	0.539	0
1/24/2018 3:35:43 PM.38	59	14	27	38	139	137	8.20	243	5.1	3.08	0.539	0
1/24/2018 3:35:42 PM.88	59	14	27	39	138	136	8.19	245	5.0	3.07	0.539	0
1/24/2018 3:35:42 PM.38	59	14	27	39	139	137	8.28	243	5.1	3.07	0.539	0
1/24/2018 3:35:41 PM.88	59	14	27	39	139	136	8.19	240	5.0	3.07	0.540	0
1/24/2018 3:35:41 PM.38	59	14	27	38	139	137	8.17	243	5.1	3.06	0.539	0
1/24/2018 3:35:40 PM.89	58	14	27	39	138	137	8.17	243	5.0	3.08	0.538	0
1/24/2018 3:35:40 PM.39	59	14	27	39	139	137	8.17	248	5.0	3.08	0.539	0
1/24/2018 3:35:39 PM.88	59	14	27	39	139	136	8.13	243	5.0	3.07	0.537	0
1/24/2018 3:35:39 PM.38	59	14	27	39	140	137	8.28	247	5.0	3.08	0.537	0
1/24/2018 3:35:38 PM.88	59	14	26	39	141	136	8.26	243	5.0	3.08	0.539	0
1/24/2018 3:35:38 PM.39	59	14	27	38	142	136	8.35	240	5.0	3.08	0.541	0
1/24/2018 3:35:37 PM.89	59	14	26	38	142	136	8.20	247	5.0	3.07	0.540	0
1/24/2018 3:35:37 PM.39	58	13	26	39	142	137	8.26	245	5.1	3.07	0.542	0
1/24/2018 3:35:36 PM.88	59	13	27	39	142	136	8.20	242	5.1	3.07	0.541	0
1/24/2018 3:35:36 PM.38	59	14	27	39	142	137	8.17	241	5.0	3.08	0.540	0
1/24/2018 3:35:35 PM.88	59	14	27	39	142	136	8.09	238	5.0	3.06	0.542	0
1/24/2018 3:35:35 PM.38	59	14	26	39	142	137	8.23	245	5.0	3.06	0.542	0
1/24/2018 3:35:34 PM.89	59	14	27	39	142	136	8.16	240	5.0	3.06	0.543	0
1/24/2018 3:35:34 PM.39	59	14	27	39	142	136	8.28	245	5.0	3.05	0.545	0
1/24/2018 3:35:33 PM.89	59	14	27	39	142	136	8.14	243	5.0	3.07	0.542	0
1/24/2018 3:35:33 PM.38	59	14	27	38	141	136	8.16	245	5.0	3.07	0.545	0
1/24/2018 3:35:32 PM.88	59	14	27	39	141	136	8.17	249	5.1	3.05	0.542	0
1/24/2018 3:35:32 PM.38	59	14	27	38	141	136	8.10	245	5.0	3.05	0.545	0
1/24/2018 3:35:31 PM.89	59	14	27	39	141	136	8.17	243	5.0	3.05	0.545	0
1/24/2018 3:35:31 PM.39	59	14	27	39	141	136	8.16	242	5.0	3.05	0.545	0
1/24/2018 3:35:30 PM.88	59	14	27	39	140	136	8.19	246	5.0	3.04	0.545	0
1/24/2018 3:35:30 PM.39	59	13	27	39	140	136	8.25	243	5.1	3.04	0.545	0
1/24/2018 3:35:29 PM.88	60	14	27	39	140	136	8.19	241	5.0	3.04	0.545	0
1/24/2018 3:35:29 PM.38	59	14	27	38	139	136	8.23	243	5.0	3.04	0.546	0
1/24/2018 3:35:28 PM.88	59	14	27	39	139	136	8.23	241	5.0	3.03	0.545	0
1/24/2018 3:35:28 PM.39	59	14	27	39	138	136	8.17	241	5.0	3.04	0.548	0
1/24/2018 3:35:27 PM.88	59	14	27	39	138	136	8.25	244	5.0	3.04	0.548	0
1/24/2018 3:35:27 PM.38	60	14	27	39	138	136	8.25	246	5.1	3.04	0.546	0
1/24/2018 3:35:26 PM.88	59	14	27	39	137	136	8.20	242	5.0	3.04	0.547	0
1/24/2018 3:35:26 PM.39	59	14	27	38	137	136	8.20	238	5.1	3.04	0.547	0
1/24/2018 3:35:25 PM.88	59	14	27	39	137	136	8.20	234	5.0	3.03	0.547	0
1/24/2018 3:35:25 PM.39	59	14	27	38	137	136	8.19	237	5.0	3.04	0.549	0
1/24/2018 3:35:24 PM.88	59	14	27	38	137	137	8.20	238	5.0	3.04	0.549	0
1/24/2018 3:35:24 PM.38	59	14	27	39	137	136	8.20	242	5.0	3.04	0.548	0
1/24/2018 3:35:23 PM.89	60	14	27	39	138	136	8.17	241	5.0	3.03	0.548	0
1/24/2018 3:35:23 PM.38	59	14	27	39	138	137	8.23	240	5.0	3.04	0.548	0
1/24/2018 3:35:22 PM.88	59	14	27	39	138	136	8.16	240	5.1	3.04	0.548	0
1/24/2018 3:35:22 PM.39	60	14	27	39	139	137	8.22	240	5.0	3.04	0.550	0
1/24/2018 3:35:21 PM.88	59	13	27	39	139	137	8.20	236	5.0	3.05	0.548	0
1/24/2018 3:35:21 PM.38	59	14	26	38	140	136	8.16	240	5.1	3.05	0.548	0
1/24/2018 3:35:20 PM.88	59	14	27	39	141	136	8.06	242	5.0	3.06	0.548	0
1/24/2018 3:35:20 PM.38	59	14	27	39	142	136	8.22	242	5.1	3.05	0.551	0
1/24/2018 3:35:19 PM.88	59	13	27	39	143	137	8.19	247	5.1	3.05	0.548	0
1/24/2018 3:35:19 PM.38	59	14	27	39	143	137	8.19	244	5.0	3.06	0.552	0
1/24/2018 3:35:18 PM.88	59	14	27	39	143	136	8.28	245	5.0	3.06	0.548	0
1/24/2018 3:35:18 PM.38	59	14	27	38	143	136	8.25	245	5.0	3.06	0.548	0
1/24/2018 3:35:17 PM.89	60	14	27	39	143	137	8.19	248	5.1	3.06	0.546	0
1/24/2018 3:35:17 PM.38	59	14	27	39	143	136	8.20	245	5.1	3.07	0.547	0
1/24/2018 3:35:16 PM.89	59	14	27	38	143	136	8.17	244	5.1	3.06	0.547	0
1/24/2018 3:35:16 PM.38	59	14	27	38	143	136	8.12	246	5.1	3.06	0.545	0
1/24/2018 3:35:15 PM.88	59	14	27	39	143	136	8.19	250	5.1	3.06	0.548	0
1/24/2018 3:35:15 PM.38	60	14	27	38	143	136	8.19	248	5.0	3.05	0.547	0
1/24/2018 3:35:14 PM.88	59	14	27	39	143	136	8.25	243	5.1	3.05	0.548	0
1/24/2018 3:35:14 PM.38	60	14	27	39	143	136	8.29	243	5.0	3.05	0.546	0
1/24/2018 3:35:13 PM.88	59	14	27	39	143	136	8.33	245	5.1	3.04	0.545	0
1/24/2018 3:35:13 PM.39	60	14	27	39	143	136	8.42	241	5.0	3.06	0.551	0
1/24/2018 3:35:12 PM.89	59	13	27	39	143	136	8.36	247	5.0	3.06	0.548	0
1/24/2018 3:35:12 PM.38	59	14	27	39	143	136	8.32	240	5.0	3.06	0.545	0
1/24/2018 3:35:11 PM.88	60	14	27	39	143	136	8.38	240	5.0	3.06	0.548	0
1/24/2018 3:35:11 PM.38	60	14	27	39	143	137	8.31	243	5.1	3.05	0.548	0
1/24/2018 3:35:10 PM.89	59	14	27	39	143	137	8.36	243	5.0	3.05	0.548	0
1/24/2018 3:35:10 PM.38	59	14	27	39	143	136	8.44	242	5.1	3.05	0.549	0
1/24/2018 3:35:09 PM.89	60	14	27	38	143	136	8.32	244	5.0	3.04	0.548	0
1/24/2018 3:35:09 PM.38	59	14	27	38	143	136	8.36	244	5.0	3.04	0.550	0
1/24/2018 3:35:08 PM.88	59	13	27	39	143	136	8.38	243	5.1	3.04	0.546	0
1/24/2018 3:35:08 PM.38	59	14	27	39	143	136	8.19	243	5.0	3.05	0.548	0
1/24/2018 3:35:07 PM.88	60	14	27	39	143	136	8.36	244	5.0	3.05	0.549	0
1/24/2018 3:35:07 PM.38	59	14	27	39	143	136	8.32	243	5.0	3.04	0.546	0
1/24/2018 3:35:06 PM.88	60	14	27	39	143	136	8.36	243	5.0	3.05	0.549	0
1/24/2018 3:35:06 PM.38	60	14	27	39	143	137	8.36	240	5.1	3.04	0.550	0
1/24/2018 3:35:05 PM.89	59	14	27	39	143	137	8.41	240	5.0	3.05	0.548	0
1/24/2018 3:35:05 PM.38	59	13	27	39	143	137	8.20	238	5.0	3.05	0.549	0
1/24/2018 3:35:04 PM.88	59	14	27	39	143	137	8.26	239	5.1	3.04	0.549	0
1/24/2018 3:35:04 PM.38	59	14	26	39	143	136	8.38	239	5.1	3.05	0.548	0
1/24/2018 3:35:03 PM.88	59	13	27	38	143	137	8.41	243	5.0	3.06	0.548	0
1/24/2018 3:35:03 PM.38	59	14	27	39	143	137	8.32	243	5.1	3.06	0.548	0
1/24/2018 3:35:02 PM.89	59	14	26	39	143	137	8.28	245	5.0	3.06	0.548	0
1/24/2018 3:35:02 PM.38	59	14	27	38	143	137	8.35	243	5.1	3.07	0.548	0
1/24/2018 3:35:01 PM.89	59	14	27	39	143	137	8.33	245	5.0	3.07	0.548	0
1/24/2018 3:35:01 PM.39	59	14	27	38	143	137	8.33	246	5.1	3.07	0.547	0
1/24/2018 3:35:00 PM.88	60	14	27	39	143	136	8.31	245	5.1	3.07	0.548	0
1/24/2018 3:35:00 PM.38	59	13	27	39	143	137	8.26	248	5.1	3.08	0.548	0
1/24/2018 3:34:59 PM.89	59	14	27	39	143	136	8.35	243	5.0	3.07	0.548	0
1/24/2018 3:34:59 PM.38	59	14	27	39	143	137	8.36	240	5.0	3.09	0.545	0
1/24/2018 3:34:58 PM.89	59	14	27	38	143	137	8.35	245	5.0	3.08	0.547	1
1/24/2018 3:34:58 PM.38	59	13	27	39	143	137	8.36	242	5.0	3.08	0.548	0
1/24/2018 3:34:57 PM.88	59	14	27	38	143	137	8.33	243	5.0	3.08	0.545	0
1/24/2018 3:34:57 PM.38	59	13	27	38	143	137	8.35	243	5.0	3.08	0.548	0
1/24/2018 3:34:56 PM.89	59	14	27	39	143	136	8.32	242	5.0	3.08	0.546	0
1/24/2018 3:34:56 PM.38	59	13	26	38	142	136	8.29	243	5.0	3.09	0.547	0
1/24/2018 3:34:55 PM.89	59	14	26	39	142	137	8.32	250	5.0	3.08	0.545	0
1/24/2018 3:34:55 PM.38	59	14	26	39	142	136	8.35	250	5.0	3.09	0.548	0
1/24/2018 3:34:54 PM.88	60	14	26	39	142	137	8.33	249	5.1	3.08	0.547	0
1/24/2018 3:34:54 PM.39	59	14	27	39	141	136	8.41	245	5.0	3.07	0.545	0
1/24/2018 3:34:53 PM.88	59	14	27	38	141	136	8.45	244	5.0	3.07	0.548	0
1/24/2018 3:34:53 PM.38	59	14	27	39	141	136	8.31	243	5.1	3.08	0.547	0
1/24/2018 3:34:52 PM.88	59	13	27	39	141	136	8.29	243	5.0	3.05	0.545	0
1/24/2018 3:34:52 PM.38	59	13	27	39	140	136	8.26	251	5.0	3.05	0.547	0
1/24/2018 3:34:51 PM.88	59	14	27	39	140	137	8.32	251	5.0	3.06	0.548	0
1/24/2018 3:34:51 PM.38	59	14	27	38	139	136	8.28	249	5.1	3.05	0.549	0
1/24/2018 3:34:50 PM.88	59	14	27	39	138	136	8.35	247	5.1	3.05	0.550	0
1/24/2018 3:34:50 PM.39	59	14	27	38	138	136	8.25	246	5.1	3.05	0.551	0
1/24/2018 3:34:49 PM.88	59	14	27	39	138	136	8.31	245	5.0	3.06	0.550	0
1/24/2018 3:34:49 PM.38	59	13	27	38	138	137	8.31	243	5.0	3.07	0.552	0
1/24/2018 3:34:48 PM.88	59	14	27	38	137	136	8.36	246	5.1	3.05	0.552	0
1/24/2018 3:34:48 PM.38	60	14	27	38	137	136	8.36	247	5.1	3.07	0.552	0
1/24/2018 3:34:47 PM.89	59	14	27	39	137	136	8.32	245	5.0	3.05	0.552	0
1/24/2018 3:34:47 PM.39	59	14	27	39	138	137	8.29	243	5.0	3.06	0.549	0
1/24/2018 3:34:46 PM.89	59	14	27	39	138	137	8.39	244	5.0	3.05	0.550	0
1/24/2018 3:34:46 PM.39	59	14	27	38	138	136	8.33	245	5.1	3.05	0.549	0
1/24/2018 3:34:45 PM.88	59	14	27	38	138	137	8.32	244	5.0	3.06	0.551	0
1/24/2018 3:34:45 PM.38	59	14	27	39	139	137	8.31	248	5.0	3.06	0.552	0
1/24/2018 3:34:44 PM.88	59	14	27	38	139	136	8.38	242	5.0	3.05	0.550	0
1/24/2018 3:34:44 PM.38	59	13	27	39	141	137	8.28	241	5.0	3.06	0.549	0
1/24/2018 3:34:43 PM.89	59	14	27	38	142	136	8.36	238	5.0	3.05	0.548	0
1/24/2018 3:34:43 PM.38	59	14	27	39	143	137	8.26	244	5.1	3.05	0.547	0
1/24/2018 3:34:42 PM.89	59	14	27	38	144	136	8.33	241	5.0	3.05	0.552	0
1/24/2018 3:34:42 PM.38	59	14	27	39	145	137	8.35	244	5.0	3.06	0.552	0
1/24/2018 3:34:41 PM.89	60	14	27	39	144	136	8.32	248	5.0	3.06	0.553	0
1/24/2018 3:34:41 PM.38	59	14	27	39	144	136	8.32	243	5.0	3.06	0.552	0
1/24/2018 3:34:40 PM.88	59	14	27	39	144	137	8.33	240	5.0	3.06	0.552	0
1/24/2018 3:34:40 PM.38	60	14	27	39	145	136	8.38	240	5.1	3.05	0.552	0
1/24/2018 3:34:39 PM.88	59	14	27	39	145	137	8.25	238	5.1	3.05	0.553	0
1/24/2018 3:34:39 PM.39	60	14	27	39	145	137	8.28	241	5.0	3.05	0.553	1
1/24/2018 3:34:38 PM.89	60	13	27	39	144	137	8.32	248	5.0	3.06	0.555	0
1/24/2018 3:34:38 PM.38	60	14	27	39	145	137	8.31	243	5.0	3.06	0.555	0
1/24/2018 3:34:37 PM.88	60	14	27	39	145	137	8.26	240	5.0	3.05	0.553	0
1/24/2018 3:34:37 PM.39	60	14	27	38	145	136	8.29	240	5.1	3.06	0.555	0
1/24/2018 3:34:36 PM.88	59	13	27	39	145	137	8.29	233	5.0	3.07	0.554	0
1/24/2018 3:34:36 PM.39	60	14	27	39	145	137	8.23	238	5.1	3.08	0.553	0
1/24/2018 3:34:35 PM.89	59	14	27	38	145	136	8.33	244	5.0	3.07	0.555	0
1/24/2018 3:34:35 PM.38	59	14	26	38	145	137	8.32	247	5.0	3.10	0.552	0
1/24/2018 3:34:34 PM.88	59	13	27	39	145	137	8.32	245	5.1	3.09	0.553	0
1/24/2018 3:34:34 PM.39	59	14	27	39	144	137	8.32	245	5.0	3.09	0.555	0
1/24/2018 3:34:33 PM.88	59	14	27	38	145	137	8.32	243	5.0	3.09	0.552	0
1/24/2018 3:34:33 PM.39	59	14	27	39	145	137	8.32	243	5.0	3.08	0.552	0
1/24/2018 3:34:32 PM.88	59	14	27	39	145	137	8.44	243	5.0	3.09	0.552	0
1/24/2018 3:34:32 PM.38	59	14	27	38	145	137	8.33	243	5.1	3.08	0.549	0
1/24/2018 3:34:31 PM.88	59	14	27	39	145	137	8.35	244	5.0	3.07	0.555	0
1/24/2018 3:34:31 PM.38	60	14	26	38	145	137	8.32	247	5.0	3.08	0.550	0
1/24/2018 3:34:30 PM.89	59	14	27	38	145	137	8.36	243	5.0	3.08	0.550	0
1/24/2018 3:34:30 PM.38	59	14	27	39	145	137	8.35	243	5.1	3.08	0.552	0
1/24/2018 3:34:29 PM.89	60	13	27	39	145	137	8.28	246	5.0	3.09	0.554	0
1/24/2018 3:34:29 PM.38	59	14	27	39	145	137	8.35	247	5.0	3.09	0.553	0
1/24/2018 3:34:28 PM.88	59	14	27	38	145	137	8.29	248	5.1	3.09	0.553	0
1/24/2018 3:34:28 PM.38	59	14	27	39	145	137	8.28	249	5.0	3.09	0.552	0
1/24/2018 3:34:27 PM.89	59	13	27	39	145	137	8.32	245	5.1	3.09	0.552	0
1/24/2018 3:34:27 PM.39	59	13	27	39	145	137	8.35	248	5.0	3.09	0.552	0
1/24/2018 3:34:26 PM.88	59	14	27	39	145	137	8.41	243	5.0	3.09	0.553	0
1/24/2018 3:34:26 PM.38	59	14	27	39	145	137	8.36	240	5.1	3.07	0.555	0
1/24/2018 3:34:25 PM.88	59	14	27	39	145	137	8.38	240	5.0	3.09	0.554	0
1/24/2018 3:34:25 PM.38	59	14	27	38	145	136	8.42	240	5.1	3.08	0.552	0
1/24/2018 3:34:24 PM.89	59	14	27	39	146	137	8.45	237	5.0	3.09	0.553	0
1/24/2018 3:34:24 PM.38	59	14	27	38	145	136	8.28	240	5.1	3.09	0.551	0
1/24/2018 3:34:23 PM.88	59	14	27	39	145	136	8.31	242	5.0	3.09	0.552	0
1/24/2018 3:34:23 PM.38	59	14	27	38	146	137	8.33	243	5.1	3.07	0.552	0
1/24/2018 3:34:22 PM.88	60	14	27	39	145	136	8.32	242	5.0	3.08	0.555	0
1/24/2018 3:34:22 PM.39	59	14	27	38	146	136	8.31	245	5.1	3.08	0.556	0
1/24/2018 3:34:21 PM.88	60	14	26	39	145	136	8.32	246	5.0	3.08	0.554	0
1/24/2018 3:34:21 PM.39	59	14	27	38	146	136	8.28	243	5.0	3.07	0.555	0
1/24/2018 3:34:20 PM.89	59	14	27	39	146	137	8.36	243	5.1	3.06	0.555	0
1/24/2018 3:34:20 PM.38	60	14	27	39	146	136	8.35	245	5.0	3.07	0.555	0
1/24/2018 3:34:19 PM.88	59	14	27	39	146	136	8.28	245	5.0	3.06	0.558	0
1/24/2018 3:34:19 PM.39	60	14	27	39	145	136	8.26	245	5.0	3.06	0.557	0
1/24/2018 3:34:18 PM.88	60	14	27	38	146	136	8.28	245	5.0	3.05	0.553	0
